BindingDB Reactant_set_id,Ligand SMILES,IC50 (nM)
220875,O=C(NC1CCN(Cc2ccc(cc2)-c2nnc3-c4ccccc4Nc4ncccc4-n23)CC1)c1ccc(cc1)[N+]#[C-],1700.0
329770,Nc1ncnc(N2CCC(CC2)c2nc(c[nH]2)-c2cccc(c2)C(F)(F)F)c1Br,1700.0
329782,Cc1ccc(cn1)-c1c(N)ncnc1N1CCC(CC1)c1nc(cn1C)-c1ccc(F)c(c1)C(F)(F)F,1700.0
603156,NC1(CCC1)c1ccc(cc1)-c1nc2ccc(NC(=O)C(F)(F)F)nn2c1-c1ccccc1,1700.0
288000,CC(C)NC(=O)c1ccc2nc(c(-c3ccccc3)n2c1)-c1ccc(cc1)C1(N)CCC1,1708.0
51092612,COc1ccc(cc1OC)S(=O)(=O)Nc1cc(Sc2ncnc3nc[nH]c23)c(O)c2ccccc12,1730.0
50572276,COc1cc2ncc3c(N)nc(cc3c2cc1OC)-c1cncc(OC[C@@H](N)Cc2ccncc2)c1,1750.0
292795,COc1cc(NC(=O)C(C)c2nc(cc(=O)[nH]2)N2CCOCC2)ccc1F,1763.0
287964,NC1(CCC1)c1ccc(cc1)-c1nc2cc(CO)ccn2c1-c1ccccc1,1771.0
220845,O=C(NCc1ccc(cc1)-c1nnc2-c3ccccc3Nc3ncccc3-n12)C1CCC1,1800.0
220767,Nc1ccc(cc1)-c1nnc2-c3ccccc3Nc3ccccc3-n12,1800.0
220784,CCC(=O)Nc1ccc(cc1)-c1nnc2-c3ccccc3Nc3ncccc3-n12,1800.0
220799,O=C(CCc1ccccc1)Nc1ccc(cc1)-c1nnc2-c3ccccc3Nc3ncccc3-n12,1800.0
220897,O=S(=O)(Cc1ccccc1)NC1CCN(Cc2ccc(cc2)-c2nnc3-c4ccccc4Nc4ncccc4-n23)CC1,1800.0
220909,Fc1ccc(cc1)C(=O)C1CCN(Cc2ccc(cc2)-c2nnc3-c4ccccc4Nc4ncccc4-n23)CC1,1800.0
50937594,NC1(CCC1)c1ccc(cc1)-c1c(ccn2ccnc12)-c1ccccc1,1807.0
51095381,N[C@@H](Cc1ccccc1)C(=O)N1CCN(CC1)c1ncnc(N)c1Cl,1820.0
51095390,CNc1cc(ncn1)N1CCC(CN)(CC1)c1ccc(Cl)c(Cl)c1,1830.0
27562,N[C@H](COc1cncc(c1)-c1ccc(cc1)C#N)Cc1c[nH]c2ccccc12,1830.0
50530268,N[C@H](COc1cncc(c1)-c1ccc2[nH]nc(C=O)c2c1)Cc1c[nH]c2ccccc12,1848.0
220765,N1c2ccccc2-c2nnc(-c3ccccc3)n2-c2ccccc12,1900.0
220790,CN(C)c1ccc(cc1)C(=O)Nc1ccc(cc1)-c1nnc2-c3ccccc3Nc3ncccc3-n12,1900.0
220872,ClCc1ccc(cc1)-c1nnc2-c3ccccc3Nc3ncccc3-n12,1900.0
220889,O=C(N1CCN(Cc2ccc(cc2)-c2nnc3-c4ccccc4Nc4ncccc4-n23)CC1)c1ccccc1,1900.0
220811,C(NCc1ccc(cc1)-c1nnc2-c3ccccc3Nc3ncccc3-n12)c1ccccc1,1900.0
220825,OC1(CCN(Cc2ccc(cc2)-c2nnc3-c4ccccc4Nc4ncccc4-n23)CC1)c1ccccc1,1900.0
220946,CC(C)(C)OC(=O)NC1CCN(Cc2ccc(cc2)-c2nnc3-c4ccccc4Nc4ncccc4-n23)CC1,1900.0
329874,NC(=O)c1c(N)ncnc1N1CCC(CC1)c1nc(cn1CCN1CCC1)-c1ccsc1,1900.0
329876,NC(=O)c1c(N)ncnc1N1CCC(CC1)c1nc(cn1CCN1CCC1)-c1ccccc1,1900.0
50585607,CCN[C@@H]1CCN(C1)c1ncnc2[nH]cc(C)c12,1900.0
51051075,Oc1ccc(CCNC(=O)C(Cc2cc(Br)c(O)c(c2)-c2cc(CC(N=O)C(=O)NCCc3ccc(O)c(Br)c3)cc(Br)c2O)N=O)cc1Br,1900.0
51114484,CCN1CCN(CC1)c1ccc(cn1)-c1nn(Cc2cn(Cc3ccccc3)nn2)c2nc(NC)ncc12,1900.0
288008,CN(C)C(=O)c1ccc2nc(c(-c3ccccc3)n2c1)-c1ccc(cc1)C1(N)CCC1,1904.0
50496796,Cn1ncc(Cl)c1-c1ccc(cc1)C(=O)NC1(CCNCC1)c1ccc(Cl)c(Cl)c1,1910.0
292854,Cn1c(CC(=O)Nc2ccc(F)c(CO)c2)nc(cc1=O)N1CCOCC1,1940.0
288051,NC1(CCC1)c1ccc(cc1)-c1nc2cc(C=C)ccn2c1-c1ccccc1,1951.0
220901,O=S(=O)(NC1CCN(Cc2ccc(cc2)-c2nnc3-c4ccccc4Nc4ncccc4-n23)CC1)c1ccc2OCCOc2c1,2000.0
220904,O=C(N1CCN(Cc2ccc(cc2)-c2nnc3-c4ccccc4Nc4ncccc4-n23)CC1)c1cccc(c1)[N+]#[C-],2000.0
328349,NC(=O)c1ccc(NC2CNCCC2c2ccc(F)cc2)c2cncnc12,2000.0
50971477,CC(C)NC[C@@H](C(=O)N1CCN(CC1)c1ncnc2CCC(C)(C)c12)c1ccc(Cl)cc1,2000.0
51058383,CCCCCCCCCCCCCCCC[C@]1(CCC[C@H]1OP([O-])(=O)OCC[N+](C)(C)C)C(=O)OCC,2000.0
603234,NC1(CCC1)c1ccc(cc1)-c1nc2ccc(O)nn2c1-c1ccccc1,2000.0
50530292,N[C@H](COc1cncc(NC(=O)c2ccncc2)c1)Cc1c[nH]c2ccccc12,2020.0
50496813,Cn1ncc(Br)c1-c1coc(c1)C(=O)NC1(CCNCC1)c1ccc(F)cc1,2020.0
50571585,CCC[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](C)N(C)C(=O)[C@@H](N)CCCN=C(N)N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CN)C(=O)N[C@@H](CCC(C)C)C(N)=O,2030.0
50601467,N[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCN(CC1)c1ccnc2cc[nH]c12,2048.0
51061502,COc1ccc(cn1)-c1cc2c(C)nc(N)nc2n([C@H]2CC[C@@H](CC2)OCC(O)=O)c1=O,2070.0
220750,Nc1ccc(cn1)-c1nnc2-c3ccccc3Nc3ncccc3-n12,2100.0
220930,Cc1cc(COCc2ccc(cc2)-c2nnc3-c4ccccc4Nc4ncccc4-n23)no1,2100.0
220815,CCN(Cc1ccncc1)Cc1ccc(cc1)-c1nnc2-c3ccccc3Nc3ncccc3-n12,2100.0
328344,NC(=O)c1ccc(NC2CNCCC2c2cccc(c2)C(F)(F)F)c2cncnc12,2100.0
50629823,COCCN(C[C@@H](O)CN1CCCC2(C1)CC(=O)c1cc(O)ccc1O2)S(=O)(=O)c1c(C)noc1C,2100.0
50937591,NC1(CCC1)c1ccc(cc1)-c1c(ccc2ncnn12)-c1ccccc1,2135.0
50660166,CC(C)CN1CCC(CC1)[C@@H](NC(=O)c1ccc2cnccc2c1)c1ccc(Cl)c(Cl)c1,2140.0
288094,CON(C)C(=O)c1ccn2c(c(nc2c1)-c1ccc(cc1)C1(N)CCC1)-c1ccccc1,2145.0
51088102,Cc1c(O)c(O)c2O[C@H]3O[C@H](C(=O)c4c(O)c(O)c(O)c(C)c34)c2c1C=O,2150.0
50648539,CCC[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CCCN=C(N)N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CN)C(=O)N[C@@H](CCC(C)C)C(N)=O,2150.0
27545,N[C@H](COc1cncc(Nc2cccnc2)c1)Cc1c[nH]c2ccccc12,2160.0
27584,N[C@H](COc1cncc(c1)-c1cccc2c(cccc12)C(N)=O)Cc1c[nH]c2ccccc12,2170.0
220764,Oc1ccc(cc1)-c1nnc2-c3ccccc3Nc3ncccc3-n12,2200.0
220883,COc1cccc(c1)C(=O)N1CCN(Cc2ccc(cc2)-c2nnc3-c4ccccc4Nc4ncccc4-n23)CC1,2200.0
328350,NC(=O)c1ccc(N[C@H]2CNCC[C@@H]2c2ccc(F)cc2)c2cncnc12,2200.0
329885,NC(=O)c1c(N)ncnc1N1CCC(CC1)c1nc(cn1CCN1CCC1)-c1cn[nH]c1,2200.0
329776,Cn1cc(nc1C1CCN(CC1)c1ncnc(N)c1-c1ccc(F)cc1)-c1ccc(F)c(c1)C(F)(F)F,2200.0
50563567,Cc1n[nH]c2ccc(cc12)-c1nnc(NC[C@H](N)Cc2ccccc2)s1,2200.0
292817,CCOC(=O)Cc1nc(cc(=O)n1C)N1CCOCC1,2207.0
50857670,CNc1nc(-c2ccc(CN3CCC(CC3)n3c4ccccc4[nH]c3=O)cc2)c(cc1C#N)-c1ccccc1,2249.0
287949,NC1(CCC1)c1ccc(cc1)-c1nc2nc(ccn2c1-c1ccccc1)-n1ccccc1=O,2268.0
292785,O=C(Cc1nc(cc(=O)[nH]1)N1CCOCC1)Nc1cccc(c1)C#N,2287.0
220834,CCOC(=O)N1CCC(CC1)NCc1ccc(cc1)-c1nnc2-c3ccccc3Nc3ncccc3-n12,2300.0
220892,Fc1ccccc1S(=O)(=O)NC1CCN(Cc2ccc(cc2)-c2nnc3-c4ccccc4Nc4ncccc4-n23)CC1,2300.0
50660168,FC(F)(F)c1ccc(CN2CCC(CC2)[C@@H](NC(=O)c2ccc3cnccc3c2)c2ccc(Cl)c(Cl)c2)cc1,2300.0
288073,Cn1cncc1-c1ccc2nc(c(-c3ccccc3)n2c1)-c1ccc(cc1)C1(N)CCC1,2320.0
50601527,N[C@H](Cc1ccccc1Cl)C(=O)N1CCN(CC1)c1ncnc2ccccc12,2346.0
51482528,COc1cccc(c1)[C@@H](C)NC(=O)c1ccc(cc1)-c1ccnc(F)c1,2370.0
328360,NC(=O)c1ccc(NCCc2cccc(F)c2)c2cncnc12,2400.0
330084,Cc1ccc(cc1F)-c1cn(CCN2CCC2)c(n1)C1CCN(CC1)c1ncnc(N)c1C(N)=O,2400.0
50585644,Cc1c[nH]c2ncnc(N3CC[C@H](C3)NCc3ccccc3)c12,2400.0
50564061,Cn1nc(N)c2ccc(cc12)-c1cnc(NC[C@@H](N)Cc2ccc(cc2)C(F)(F)F)s1,2406.0
292802,CC(C)(C)OC(=O)NCCc1cccc(NC(=O)Cc2nc(cc(=O)[nH]2)N2CCOCC2)c1,2498.0
220835,CCCN(C)Cc1ccc(cc1)-c1nnc2-c3ccccc3Nc3ncccc3-n12,2500.0
220774,FC(F)(F)c1cc(cc(c1)C(F)(F)F)C(=O)Nc1ccc(cc1)-c1nnc2-c3ccccc3Nc3ncccc3-n12,2500.0
328340,NC(=O)c1ccc(NC2CCNCC2c2ccc(F)cc2)c2cncnc12,2500.0
329943,CCc1c(N)ncnc1N1CCC(CC1)c1nc(cn1CCN1CCC11COC1)-c1ccc(F)c(F)c1,2500.0
50638420,COc1ccc(cc1)S(=O)(=O)Nc1nccc(n1)-c1ccc2nc(NC(C)=O)sc2c1,2500.0
1290600,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)COC(=O)C1CC1C(=O)OCc1ccc(cc1)[C@@H](CN)C(=O)Nc1ccc2cnccc2c1,2540.0
220770,COC(=O)c1ccc(cc1)-c1nnc2-c3ccccc3Nc3ncccc3-n12,2600.0
220967,NC1(CCC1)c1ccc(cc1)-c1nnc2-c3ccccc3Nc3ncc(cc3-n12)-c1ccccc1,2600.0
50514764,O=C1COc2ccc(cc2N1)-c1cc(cc(n1)-c1ccc2oc(=O)[nH]c2c1)-c1ccccc1,2600.0
51056835,CN1C\C(=C/c2ccccn2)C(=O)\C(C1)=C\c1ccccn1,2600.0
290767,CNc1c(-c2ccccc2)c(nc2c3cc(F)ccc3nn12)-c1ccc(cc1)C1(N)CCC1,2630.0
1071098,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(=O)C1CC1C(=O)OCc1ccc(cc1)[C@@H](CN)C(=O)Nc1ccc2cnccc2c1,2641.0
50937592,NC1(CCC1)c1ccc(cc1)-c1c(ccn2ncnc12)-c1ccccc1,2668.0
27642,COc1cc(\C=C\c2cncc(OC[C@@H](N)Cc3c[nH]c4ccccc34)c2)ccn1,2670.0
50660209,Fc1ccc(cc1F)C(NC(=O)c1ccc2cnccc2c1)C1CCNCC1,2680.0
220902,Fc1cccc(c1)S(=O)(=O)NC1CCN(Cc2ccc(cc2)-c2nnc3-c4ccccc4Nc4ncccc4-n23)CC1,2700.0
329783,Cc1ccc(s1)-c1c(N)ncnc1N1CCC(CC1)c1nc(cn1C)-c1ccc(F)c(c1)C(F)(F)F,2700.0
329788,Cn1cc(nc1C1CCN(CC1)c1ncnc(N)c1-c1ccc(N)nc1)-c1ccc(F)c(c1)C(F)(F)F,2700.0
27579,N[C@H](COc1cncc(c1)-c1ccc(Nc2ccnc(N)n2)cc1)Cc1c[nH]c2ccccc12,2710.0
50937586,NC1(CCC1)c1ccc(cc1)-c1c(ccc2ccnn12)-c1ccccc1,2716.0
290718,Cc1nc2cc(-c3ccccc3)c(nn2c1-c1ccn[nH]1)-c1ccc(cc1)C1(N)CCC1,2732.0
51047244,CC(NC(=O)C1(N)CCN(CC1)c1ncnc2[nH]ccc12)c1ccccn1,2753.0
44955,CC(=O)N1CCC2(CN(c3ccc(F)cc23)c2ncnc3[nH]ccc23)CC1,2790.0
50937590,Cn1cnc2c(-c3ccc(cc3)C3(N)CCC3)c(ccc12)-c1ccccc1,2799.0
220836,Cc1ccc(CN2CCN(Cc3ccc(cc3)-c3nnc4-c5ccccc5Nc5ncccc5-n34)CC2)cc1,2800.0
220746,N1c2ccccc2-c2nnc(-c3ccccc3)n2-c2cccnc12,2800.0
220812,Fc1ccccc1N1CCN(Cc2ccc(cc2)-c2nnc3-c4ccccc4Nc4ncccc4-n23)CC1,2800.0
50638419,CC(=O)Nc1nc2ccc(cc2s1)-c1ccnc(NC(C)(C)c2ccccc2)n1,2800.0
326918,Fc1cc(ccn1)-c1cc(=O)[nH]c(CC(=O)N2CCc3c2cccc3F)n1,2855.0
27544,N[C@H](COc1cncc(Nc2ccncc2)c1)Cc1c[nH]c2ccccc12,2860.0
27751,Cc1ccc2nc([nH]c2c1)C1CCN(Cc2ccc(cc2)-c2ncc(cc2-c2ccccc2)C#N)CC1,2874.0
50601446,N[C@H](Cc1ccc(cc1)-c1ccccc1)C(=O)N1CCN(CC1)c1ncnc2ccccc12,2883.0
220852,O=C(NCc1ccc(cc1)-c1nnc2-c3ccccc3Nc3ncccc3-n12)Nc1ccccc1,2900.0
220887,Cc1cc(no1)C(=O)N1CCN(Cc2ccc(cc2)-c2nnc3-c4ccccc4Nc4ncccc4-n23)CC1,2900.0
51087055,O[C@@H]1CC(=O)O[C@@H]1C1=CC(=O)c2ccccc2C1=O,2940.0
288099,CS(=O)(=O)Nc1ccc2nc(c(-c3ccccc3)n2c1)-c1ccc(cc1)C1(N)CCC1,2988.0
21155,COc1ccc(O)c(C(=O)c2ccc(CN[C@@H]3CCCNC[C@H]3NC(=O)c3ccncc3)cc2)c1F,3000.0
220895,COc1cccc(c1)S(=O)(=O)NC1CCN(Cc2ccc(cc2)-c2nnc3-c4ccccc4Nc4ncccc4-n23)CC1,3000.0
220905,Cc1ccc(cc1)C(=O)N1CCN(Cc2ccc(cc2)-c2nnc3-c4ccccc4Nc4ncccc4-n23)CC1,3000.0
292912,O=C(Cc1nc(cc(=O)[nH]1)N1CCOCC1)Nc1cccc2[nH]cnc12,3000.0
282731,Cc1nc2nc(-c3ccc(CN4CCC(CC4)c4nc5ccncc5[nH]4)cc3)c(cn2n1)-c1ccccc1,3000.0
326914,COc1cc(ccn1)-c1cc(=O)[nH]c(CC(=O)N2CCc3c2cccc3F)n1,3000.0
50564085,N[C@H](CNc1ncc(s1)-c1ccc(cc1)C(N)=O)Cc1ccc(cc1)C(F)(F)F,3000.0
51058377,CCCCCCCCCCCCCCCCCC[C@]1(CCC[C@@H]1OP([O-])(=O)OCC[N+](C)(C)C)C(=O)OCC,3000.0
50530167,O=c1[nH]c2ccccc2n1C1CCN(Cc2ccc(cc2)-c2ncc(=O)[nH]c2-c2ccccc2)CC1,3029.0
328334,NC(=O)c1ccc(N2CCC(CCc3ccccc3)C2)c2cncnc12,3100.0
51043325,CN(C)C1CCC(CC1)Nc1nc(Nc2cc(Cl)cc(Cl)c2)ncc1-c1cc(C)no1,3100.0
50704313,CC(C)[C@H](NC(=O)[C@@H]1CC[C@H]2[C@@H](COC(=O)N12)NC(=O)[C@H](CCCN=C(N)N)NC(=O)OCc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NCc1ccccc1,3100.0
51058384,CCCCCCCCCCCCC[C@]1(CCC[C@H]1OP([O-])(=O)OCC[N+](C)(C)C)C(=O)OCC,3100.0
27645,N[C@H](COc1cncc(\C=C\c2ccnc(SCc3ccccc3)c2)c1)Cc1c[nH]c2ccccc12,3110.0
27747,O=c1[nH]c2ccccc2n1C1CCN(Cc2ccc(cc2)-c2cc3ccccc3nc2-c2ccccc2)CC1,3136.0
45200,CCn1c(nc2c(ncc(OCCCN)c12)-c1cn[nH]c1)-c1nonc1N,3160.0
44956,CS(=O)(=O)N1CCC2(CN(c3ccc(F)cc23)c2ncnc3[nH]ccc23)CC1,3190.0
27628,N[C@@H](Cc1ccccc1)C(=O)Nc1cncc(\C=C\c2ccncc2)c1,3200.0
220877,Fc1ccc(cc1)C(=O)N1CCN(Cc2ccc(cc2)-c2nnc3-c4ccccc4Nc4ncccc4-n23)CC1,3200.0
50601518,Cc1ccc2c(ncnc2c1)N1CCN(CC1)C(=O)[C@H](N)Cc1ccc(Cl)cc1,3203.0
50564081,N[C@H](CNc1ncc(s1)-c1ccc2NC(=O)CCc2c1)Cc1ccc(cc1)C(F)(F)F,3315.0
50601462,N[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCN(CC1)c1ccnc2ccnn12,3321.0
27759,C(N1CCC(CC1)c1nc2ccccc2[nH]1)c1ccc(cc1)-c1ncc(cc1-c1ccccc1)-c1nnn[nH]1,3323.0
27651,N[C@H](COc1cncc(\C=C\c2ccnc(c2)-n2ccc3ccccc23)c1)Cc1c[nH]c2ccccc12,3340.0
50722387,Oc1cc2c3c(oc(=O)c4cc(O)c(O)c(oc2=O)c34)c1O,3340.0
50660204,N[C@H](CNC(=O)c1ccc2cnccc2c1)Cc1ccc(cc1)C(F)(F)F,3380.0
27680,CC(C)(N)c1ccc(cc1)-c1nc2ccccc2nc1-c1ccccc1,3400.0
220831,CC(=O)NC1CCN(Cc2ccc(cc2)-c2nnc3-c4ccccc4Nc4ncccc4-n23)C1,3400.0
220878,O=C(C1CCCC1)N1CCN(Cc2ccc(cc2)-c2nnc3-c4ccccc4Nc4ncccc4-n23)CC1,3400.0
220880,O=C(CCc1ccccc1)N1CCN(Cc2ccc(cc2)-c2nnc3-c4ccccc4Nc4ncccc4-n23)CC1,3400.0
220893,O=S(=O)(CC1CCCCC1)NC1CCN(Cc2ccc(cc2)-c2nnc3-c4ccccc4Nc4ncccc4-n23)CC1,3400.0
220900,CC(=O)c1ccc(cc1)S(=O)(=O)NC1CCN(Cc2ccc(cc2)-c2nnc3-c4ccccc4Nc4ncccc4-n23)CC1,3400.0
288065,COC(=O)CCc1ccn2c(c(nc2c1)-c1ccc(cc1)C1(N)CCC1)-c1ccccc1,3436.0
292773,Cc1ccccc1NC(=O)Cc1nc(cc(=O)[nH]1)N1CCOCC1,3498.0
220766,CN(C)c1ccc(cc1)-c1nnc2-c3ccccc3Nc3ccccc3-n12,3500.0
51054243,Cc1c(F)c(ccc1C(=O)N1CCOc2ccc(cc2C1)-c1ccc(N)nc1)S(C)(=O)=O,3500.0
51058372,CCCCCCCCCCCCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC,3500.0
50958687,CNC(=O)c1nc(cnc1N)-c1ccc(Cl)c(c1)S(=O)(=O)Nc1cccc(F)c1F,3600.0
50958688,CNC(=O)c1nc(cnc1N)-c1ccc(Cl)c(c1)S(=O)(=O)Nc1cccc(F)c1C,3600.0
329873,NC(=O)c1c(N)ncnc1N1CCC(CC1)c1nc(cn1CCN1CCC1)-c1ccoc1,3600.0
329944,CCc1c(N)ncnc1N1CCC(CC1)c1nc(cn1CCN1CCC11COC1)-c1ccc(F)cc1,3600.0
51056823,O=C1\C(CSC\C1=C/c1ccccn1)=C\c1ccccn1,3600.0
292788,Oc1cccc(NC(=O)Cc2nc(cc(=O)[nH]2)N2CCOCC2)c1,3635.0
51296591,Cn1ncc(Br)c1-c1coc(c1)C(=O)NC1CNCC1c1ccc(F)c(F)c1,3646.0
27581,N[C@H](COc1cncc(c1)-c1cccc(Nc2ncccn2)c1)Cc1c[nH]c2ccccc12,3670.0
603141,NC1(CCC1)c1ccc(cc1)-c1nc2c(O)ccnn2c1-c1ccccc1,3700.0
51373893,COc1cc2C(=O)O\C(=C/COCc3c(nc(nc3-c3ccc(F)cc3)N(C)S(C)(=O)=O)C(C)C)c2cc1OC,3700.0
220966,C(Cc1ccccc1)NC1(CCC1)c1ccc(cc1)-c1nnc2-c3ccccc3Nc3ncccc3-n12,3800.0
50703671,CC(C)=CCc1c(O)cc(O)c2c1oc(cc2=O)-c1ccc(O)c(O)c1,3900.0
50629828,Cc1noc(C)c1S(=O)(=O)N(CC(O)CN1CCCC2(C1)CC(=O)c1cc(O)ccc1O2)Cc1ccccc1,3900.0
50970224,CC(C)(C)c1ccc(cc1)-n1c(nc2cccnc12)-c1cccnc1N,3900.0
50629829,Cc1noc(C)c1S(=O)(=O)N(C[C@@H](O)CN1CCCC2(C1)CC(=O)c1cc(O)ccc1O2)C1CCCCC1,4000.0
50585610,Cc1c[nH]c2ncnc(N3CC[C@H](C3)NS(C)(=O)=O)c12,4000.0
50638282,CC(=O)Nc1nc2ccc(cc2s1)-c1ccnc(NS(=O)(=O)c2ccccc2F)n1,4010.0
50530254,N[C@H](COc1cncc(c1)-c1ccc(CO)cc1)Cc1c[nH]c2ccccc12,4022.0
27607,N[C@@H](COCc1ccccc1)COc1cncc(\C=C\c2ccncc2)c1,4040.0
51088098,Cc1c(O)c(O)c2oc(cc2c1C=O)-c1c(C)c(O)c(O)c(O)c1C=O,4070.0
220906,O=C(N1CCN(Cc2ccc(cc2)-c2nnc3-c4ccccc4Nc4ncccc4-n23)CC1)c1ccccn1,4200.0
27760,C(N1CCC(CC1)n1cnc2ccccc12)c1ccc(cc1)-c1ncc(cc1-c1ccccc1)-c1nnn[nH]1,4237.0
220972,CC(C)(C)OC(=O)NCCc1ccc(cc1)-c1nnc2-c3ccccc3Nc3ncccc3-n12,4300.0
220810,C(N1CCCC1)c1ccc(cc1)-c1nnc2-c3ccccc3Nc3ncccc3-n12,4300.0
51373892,COc1cc2cc(COCc3c(nc(nc3-c3ccc(F)cc3)N(C)S(C)(=O)=O)C(C)C)oc(=O)c2cc1OC,4300.0
51095389,NCC1(CCN(CC1)c1cc(N)ncn1)c1ccc(Cl)c(Cl)c1,4320.0
282741,Cc1nc2nc(-c3ccc(CN4CCC(CC4)c4cnc5ccccc5n4)cc3)c(cn2n1)-c1ccccc1,4370.0
27753,N#Cc1cnc(-c2ccc(CN3CCC(CC3)n3cnc4ccccc34)cc2)c(c1)-c1ccccc1,4397.0
30602,N[C@H](COc1cncc(c1)-c1ccc2CC(=O)Nc2c1)Cc1c[nH]c2ccccc12,4400.0
220813,CC(C)CCNCc1ccc(cc1)-c1nnc2-c3ccccc3Nc3ncccc3-n12,4400.0
220823,O=C1CCCN1CCCNCc1ccc(cc1)-c1nnc2-c3ccccc3Nc3ncccc3-n12,4400.0
50629831,CCOCCN(C[C@@H](O)CN1CCCC2(C1)CC(=O)c1cc(O)ccc1O2)S(=O)(=O)c1ccccc1C#N,4400.0
290716,Cc1nc2cc(-c3ccccc3)c(nn2c1-c1ccc(F)cc1)-c1ccc(cc1)C1(N)CCC1,4428.0
50910558,O[C@H]1CC[C@@H](CC1)NC(=O)c1ccc-2c(Cc3c(n[nH]c-23)-c2ccc(cc2)-c2ccc(O)cc2)c1,4430.0
50111813,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)NCCN1C(=O)C=CC1=O,4480.0
220814,C(NC1CCC1)c1ccc(cc1)-c1nnc2-c3ccccc3Nc3ncccc3-n12,4500.0
328341,NC(=O)c1ccc(NC2CNCC2c2cccc(c2)C(F)(F)F)c2cncnc12,4500.0
220818,COCCNCc1ccc(cc1)-c1nnc2-c3ccccc3Nc3ncccc3-n12,4600.0
50111818,CC(C)(C)OC(=O)NN(Cc1ccccc1)C(=O)CN1C(=O)C=CC1=O,4680.0
287939,Cc1ccccc1-c1ccn2c(c(nc2n1)-c1ccc(cc1)C1(N)CCC1)-c1ccccc1,4695.0
220752,CC(C)(C)c1ccc(cc1)-c1nnc2-c3ccccc3Nc3ncccc3-n12,4700.0
329862,Cc1cc(ccc1F)-c1cn(CCN2CCC2)c(n1)C1CCN(CC1)c1ncnc(N)c1C#N,2.0
256495,CC1(O)CC(N)(C1)c1ccc(cc1)-c1nc2-c3ccncc3OCn2c1-c1ccccc1,2.0
50530226,N[C@H](COc1cnc(C=C)c(c1)-c1ccc2cnccc2c1)Cc1c[nH]c2ccccc12,2.0
50548090,Cc1n[nH]c2ncc(nc12)-c1cc(OC[C@@H](N)Cc2c[nH]c3ccccc23)cnc1-c1ccoc1,2.0
50453762,CNCC(Cc1ccccc1)NC(=O)c1cc(Br)c(s1)-c1ccnc2[nH]ccc12,2.0
50453775,NC[C@H](Cc1ccc(cc1)C(F)(F)F)NC(=O)c1cc(Br)c(s1)-c1ccnc2[nH]ccc12,2.0
50601471,CCc1c[nH]c2ncnc(N3CCN(CC3)C(=O)[C@H](N)Cc3ccc(Cl)cc3)c12,2.0
50601472,N[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCN(CC1)c1ncnc2[nH]cc(C3CC3)c12,2.0
50601475,Cc1c[nH]c2ncnc(N3CCN(CC3)C(=O)[C@H](CN)Cc3ccc(Cl)cc3)c12,2.0
50601480,NC[C@@H](C(=O)N1CCN(CC1)c1ncnc2[nH]ccc12)c1ccc(Cl)cc1,2.0
50601482,NC[C@@H](C(=O)N1CCN(CC1)c1ncnc2[nH]cc(Cl)c12)c1ccc(Cl)c(Cl)c1,2.0
50571876,CCn1c(nc2c(nc(CN(C)C)cc12)C#CC(C)(C)O)-c1nonc1N,2.0
50571890,CCn1c(nc2c(nc(O[C@@H](CCN)c3ccccc3)cc12)C#CC(C)(C)O)-c1nonc1N,2.0
50585617,N#Cc1c[nH]c2ncnc(N3CC4(CCNCC4)c4ccccc34)c12,2.0
45203,CCn1c(nc2c(ncc(OCCCN)c12)C#CCO)-c1nonc1N,2.0
45208,CCn1c(nc2c(ncc(OCCN)c12)C#CC(C)(C)O)-c1nonc1N,2.0
337134,C[C@H](n1cnnc1-c1nc(NC(=O)c2cc(c(cn2)N2CCC3(COC3)CC2)-n2cnc(c2)C2CC2)cs1)C(F)(F)F,2.1
329917,CCOc1c(N)ncnc1N1CCC(CC1)c1nc(cn1CCN1CCC1)-c1ccc(F)c(C)c1,2.1
256518,CCONC(=O)c1ccc2-c3nc(c(-c4ccccc4)n3COc2c1)-c1ccc(cc1)C1(N)CC(C)(O)C1,2.1
329911,CCc1c(N)ncnc1N1CCC(CC1)c1nc(cn1CCNC)-c1ccnc(c1)C(F)(F)F,2.1
337117,C[C@H](n1cnnc1-c1nc(NC(=O)c2cc(c(cn2)N2CCC(F)(F)C2)-n2cnc(c2)C2CC2)cs1)C(F)(F)F,2.1
